"OrderLineID","OrderedQuantity","Order_T_OrderID","Products_T_ProductID"
0,5,60001,16
0,2,60001,106
0,1,60001,211
0,3,60001,282
0,4,60002,19
0,5,60002,94
0,1,60002,180
0,3,60002,189
0,2,60002,292
0,1,60003,94
0,5,60004,94
0,1,60004,133
0,4,60004,217
0,3,60004,293
0,3,60005,147
0,1,60006,191
0,2,60006,269
0,5,60007,56
0,1,60007,107
0,4,60007,119
0,3,60007,126
0,4,60008,30
0,1,60008,263
0,5,60008,296
0,3,60009,2
0,2,60009,49
0,5,60009,56
0,4,60009,162
0,1,60009,281
0,2,60010,26
0,1,60010,52
0,5,60010,236
0,5,60011,49
0,2,60011,226
0,4,60011,237
0,3,60011,275
0,1,60011,280
0,3,60012,96
0,2,60012,249
0,4,60012,279
0,1,60012,289
0,5,60012,299
0,4,60013,107
0,5,60013,110
0,1,60013,160
0,2,60013,180
0,3,60013,202
0,5,60014,1
0,3,60014,20
0,1,60014,128
0,4,60014,206
0,4,60015,30
0,5,60015,61
0,1,60015,80
0,2,60015,300
0,2,60016,94
0,3,60016,149
0,2,60017,77
0,4,60017,117
0,1,60017,176
0,5,60017,286
0,2,60018,28
0,5,60018,86
0,4,60018,205
0,3,60018,234
0,1,60018,279
0,5,60019,65
0,1,60019,164
0,4,60019,170
0,3,60019,244
0,2,60019,271
0,4,60020,121
0,1,60020,200
0,4,60021,73
0,5,60021,148
0,3,60021,158
0,1,60021,170
0,4,60022,96
0,1,60022,294
0,5,60023,17
0,1,60023,187
0,3,60023,236
0,5,60024,49
0,2,60024,173
0,3,60024,235
0,4,60025,46
0,1,60026,170
0,3,60027,75
0,4,60027,234
0,2,60027,247
0,4,60028,16
0,1,60028,22
0,5,60028,28
0,2,60028,108
0,1,60029,273
0,2,60030,107
0,3,60030,117
0,5,60030,139
0,1,60030,178
0,1,60031,172
0,5,60031,188
0,3,60031,243
0,2,60031,276
0,5,60032,53
0,3,60032,63
0,4,60032,149
0,2,60032,287
0,5,60033,27
0,2,60033,28
0,2,60034,124
0,3,60034,299
0,3,60035,54
0,5,60035,126
0,4,60035,198
0,1,60035,289
0,3,60036,1
0,4,60036,65
0,1,60036,101
0,2,60036,129
0,5,60036,229
0,3,60037,27
0,5,60037,48
0,2,60037,64
0,4,60037,117
0,1,60037,184
0,2,60038,20
0,4,60038,281
0,4,60039,231
0,3,60039,280
0,3,60040,24
0,3,60041,107
0,4,60041,134
0,2,60041,166
0,1,60041,192
0,5,60041,271
0,3,60042,104
0,4,60042,220
0,2,60042,242
0,3,60043,71
0,2,60043,124
0,1,60043,217
0,5,60044,147
0,3,60045,293
0,4,60046,104
0,3,60046,108
0,5,60046,172
0,1,60046,213
0,4,60047,41
0,4,60048,28
0,5,60048,83
0,3,60048,85
0,1,60049,11
0,4,60049,174
0,2,60050,50
0,5,60050,58
0,4,60051,127
0,3,60051,199
0,4,60052,94
0,3,60052,238
0,5,60052,254
0,1,60053,174
0,2,60053,204
0,3,60053,265
0,1,60054,185
0,2,60054,227
0,3,60054,244
0,1,60055,229
0,4,60055,254
0,4,60056,28
0,5,60057,20
0,4,60057,272
0,3,60058,35
0,4,60058,100
0,2,60058,212
0,4,60059,52
0,5,60059,97
0,5,60060,10
0,4,60060,255
0,4,60061,10
0,1,60061,37
0,5,60061,137
0,2,60061,282
0,2,60062,12
0,4,60062,64
0,5,60062,262
0,3,60062,280
0,1,60062,287
0,2,60063,177
0,4,60063,242
0,3,60063,248
0,3,60064,248
0,2,60064,293
0,3,60065,151
0,1,60065,223
0,2,60066,260
0,5,60066,282
0,4,60067,65
0,3,60067,272
0,4,60068,19
0,2,60068,59
0,3,60068,235
0,5,60068,241
0,1,60068,275
0,1,60069,12
0,4,60069,25
0,5,60069,100
0,3,60069,169
0,2,60069,281
0,5,60070,98
0,3,60070,100
0,4,60070,131
0,1,60070,171
0,2,60070,250
0,2,60071,133
0,5,60071,137
0,3,60071,141
0,1,60071,225
0,1,60072,108
0,2,60072,136
0,1,60073,18
0,4,60073,33
0,5,60073,75
0,3,60074,20
0,5,60074,244
0,3,60075,150
0,5,60075,201
0,3,60076,46
0,1,60076,78
0,5,60076,105
0,2,60076,213
0,5,60077,4
