"OrderLineID","OrderedQuantity","Order_T_OrderID","Products_T_ProductID"
0,3,1,7
0,4,2,110
0,1,2,212
0,2,2,257
0,1,3,169
0,5,3,237
0,1,4,170
0,2,4,269
0,4,5,111
0,5,6,26
0,2,6,72
0,4,6,109
0,3,6,252
0,1,6,254
0,4,7,11
0,1,7,56
0,5,7,223
0,3,8,22
0,5,8,112
0,4,8,229
0,1,8,239
0,1,9,52
0,3,9,92
0,5,9,110
0,4,9,157
0,5,10,62
0,2,10,103
0,1,10,191
0,3,10,274
0,4,11,88
0,3,11,257
0,3,12,25
0,1,12,72
0,5,12,158
0,2,12,232
0,4,12,275
0,3,13,51
0,4,13,102
0,2,13,118
0,1,13,265
0,1,14,75
0,4,14,132
0,2,14,229
0,3,14,261
0,2,15,136
0,4,16,1
0,3,16,187
0,2,16,222
0,1,16,269
0,5,16,271
0,4,17,15
0,3,17,158
0,2,17,178
0,1,17,254
0,2,18,4
0,1,18,26
0,5,18,125
0,4,18,148
0,3,18,214
0,1,19,47
0,5,19,65
0,4,19,150
0,3,19,217
0,2,19,260
0,5,20,115
0,2,20,120
0,1,20,215
0,3,20,250
0,4,20,296
0,2,21,121
0,3,21,130
0,4,21,177
0,1,21,228
0,5,21,254
0,5,22,26
0,4,22,137
0,3,22,271
0,2,23,237
0,5,24,275
0,2,25,174
0,4,25,192
0,2,26,142
0,5,26,178
0,3,26,262
0,4,26,298
0,2,27,207
0,1,27,225
0,4,27,291
0,4,28,239
0,3,29,51
0,3,30,190
0,2,30,203
0,4,31,136
0,1,31,186
0,2,31,206
0,3,31,274
0,4,32,154
0,2,32,219
0,5,33,33
0,2,33,73
0,4,33,128
0,3,33,198
0,1,33,289
0,1,34,33
0,2,34,40
0,3,34,117
0,5,34,183
0,4,34,236
0,5,35,59
0,1,35,129
0,2,35,137
0,2,36,1
0,3,37,97
0,5,37,107
0,1,37,265
0,5,38,221
0,5,39,53
0,2,39,137
0,4,39,210
0,1,39,294
0,4,40,12
0,1,40,109
0,5,40,214
0,4,41,9
0,4,42,69
0,2,42,133
0,1,42,154
0,3,42,222
0,5,42,232
0,2,43,111
0,4,43,284
0,1,44,14
0,3,44,195
0,4,44,262
0,1,45,36
0,2,45,48
0,4,45,243
0,3,45,252
0,5,45,298
0,2,46,24
0,5,46,142
0,1,46,166
0,4,47,140
0,3,47,148
0,5,47,165
0,2,47,283
0,1,48,39
0,2,48,92
0,5,48,207
0,3,48,290
0,4,49,96
0,5,49,131
0,1,49,222
0,2,50,41
0,4,50,141
0,1,51,56
0,2,51,286
0,1,52,13
0,4,52,43
0,2,52,83
0,5,52,128
0,3,52,289
0,2,53,104
0,5,53,211
0,1,53,240
0,4,54,16
0,5,55,25
0,4,55,285
0,2,55,289
0,1,56,6
0,3,56,250
0,2,57,21
0,4,57,71
0,3,57,141
0,1,57,296
0,1,58,3
0,2,58,112
0,3,58,146
0,5,58,234
0,4,58,275
0,2,59,133
0,2,60,230
0,4,60,285
0,3,60,291
0,5,60,297
0,2,61,50
0,5,61,141
0,4,61,199
0,3,61,300
0,1,62,86
0,3,62,264
0,4,62,273
0,2,62,277
0,2,63,60
0,5,63,240
0,4,64,86
0,5,64,163
0,1,64,273
0,3,65,31
0,5,65,52
0,4,65,183
0,2,65,196
0,1,65,238
0,1,66,52
0,2,66,170
0,4,67,45
0,3,67,161
0,1,67,209
0,5,67,257
0,4,68,33
0,2,68,62
0,5,68,71
0,1,68,136
0,4,69,160
0,3,69,219
0,4,70,206
0,5,71,80
0,4,71,132
0,2,71,156
0,1,71,203
0,4,72,80
0,1,72,122
0,5,72,126
0,5,73,152
0,3,74,58
0,4,74,68
0,2,74,135
0,1,74,151
0,1,75,164
0,2,76,21
0,5,76,40
0,1,76,80
0,3,76,131
0,4,76,214
0,2,77,108
0,1,77,109
0,5,77,260
0,4,77,297
0,2,78,54
0,1,78,65
0,5,78,91
0,3,78,234
0,4,79,38
0,2,79,80
0,5,79,88
0,3,79,145
0,1,79,266
0,4,80,244
0,3,81,16
0,5,81,90
0,1,81,136
0,4,81,196
0,2,81,257
0,1,82,51
0,2,82,98
0,5,82,245
0,5,83,283
0,3,84,158
0,2,84,288
0,4,85,172
0,1,85,196
0,3,86,265
0,4,87,19
0,1,87,131
0,2,87,235
0,5,87,275
0,3,88,109
0,4,88,188
0,5,89,84
0,4,89,110
0,3,89,205
0,1,90,26
0,3,90,40
0,5,90,162
0,2,91,64
0,3,92,104
0,1,92,276
0,1,93,97
0,5,93,117
0,4,94,31
0,3,94,146
0,1,94,219
0,2,95,134
0,5,95,216
0,1,95,259
0,4,95,292
0,4,96,29
0,3,96,126
0,2,96,154
0,5,96,196
0,1,97,135
0,1,98,124
0,4,98,151
